iter	RMSE
1634	0.9370887769
1635	0.9370553727
1636	0.937045241
1637	0.9361317505
1638	0.9359381905
1639	0.935832036
1640	0.9346811351
1641	0.9346790526
1642	0.9346770551
1643	0.9346675351
1644	0.9346656226
1645	0.9338449655
1646	0.9338092333
1647	0.9332704465
1648	0.9330852332
1649	0.93308336
1650	0.933082764
1651	0.9328611487
1652	0.9328593603
1653	0.9328576144
1654	0.9323571772
1655	0.9323286737
1656	0.931569581
1657	0.931553505
1658	0.9314116663
1659	0.9314110692
1660	0.9314095338
1661	0.9306029517
1662	0.930601543
1663	0.9303287406
1664	0.9302600791
1665	0.9302269849
1666	0.9302227573
1667	0.9300308292
1668	0.9300305302
1669	0.9299299807
1670	0.9299115269
1671	0.9298792319
1672	0.929877395
1673	0.9298686803
1674	0.929845227
1675	0.92984339
1676	0.9298417666
1677	0.9298412112
1678	0.9298317699
1679	0.929690053
1680	0.9295659208
1681	0.9295643396
1682	0.9295473743
1683	0.9295378445
1684	0.9295282292
1685	0.9293858676
1686	0.9285653356
1687	0.927763688
1688	0.9274577144
1689	0.9274467925
1690	0.9274452934
1691	0.9273944943
1692	0.9267691294
1693	0.9267558848
1694	0.9265434317
1695	0.9265382012
1696	0.926536572
1697	0.9265349857
1698	0.9265012868
1699	0.9264997004
1700	0.9264714883
1701	0.9261181218
1702	0.9261167063
1703	0.9261061547
1704	0.9261046534
1705	0.9256631353
1706	0.9253262025
1707	0.9253197202
1708	0.9252430879
1709	0.9252100289
1710	0.9251036738
1711	0.9250373299
1712	0.9248372817
1713	0.9248329006
1714	0.9248315691
1715	0.9247455319
1716	0.9243376163
1717	0.9243004851
1718	0.9242689826
1719	0.9242157739
1720	0.9227986432
1721	0.9227869344
1722	0.9222046219
1723	0.9220847808
1724	0.9219142971
1725	0.9219129614
1726	0.9219113241
1727	0.9217932548
1728	0.9217563228
1729	0.9217538232
1730	0.9213453592
1731	0.9212377387
1732	0.9212262257
1733	0.9208906891
1734	0.9207933261
1735	0.9205459251
1736	0.9203901328
1737	0.920384781
1738	0.9203352324
1739	0.9203062271
1740	0.9202795518
1741	0.9201300174
1742	0.920057659
1743	0.9200279972
1744	0.9194840729
1745	0.9194826472
1746	0.9192453511
1747	0.9192155336
1748	0.9192137185
1749	0.9191988958
1750	0.9191332493
1751	0.9182530735
1752	0.918250002
1753	0.9182399657
1754	0.918239187
1755	0.9182375863
1756	0.9182049673
1757	0.9178828242
1758	0.9178442633
1759	0.9177076642
1760	0.9177019072
1761	0.9172308797
1762	0.9171246388
1763	0.9170036141
1764	0.9169760196
1765	0.916970388
1766	0.9162427069
1767	0.9158586331
1768	0.9157831177
1769	0.9157149706
1770	0.9157137126
1771	0.915640311
1772	0.9153683874
1773	0.9152015139
1774	0.9151753408
1775	0.9151746898
1776	0.9151303284
1777	0.9147323255
1778	0.9144129122
1779	0.9143870642
1780	0.9143816338
1781	0.9143655163
1782	0.9142747577
1783	0.9141800794
1784	0.9141335405
1785	0.9140882595
1786	0.9140649228
1787	0.9136289344
1788	0.9136242821
1789	0.9135968464
1790	0.913206788
1791	0.9131905628
1792	0.9130003189
1793	0.9129894851
1794	0.9128649966
1795	0.9128542483
1796	0.9128300097
1797	0.9128286607
1798	0.9128158231
1799	0.9127327444
1800	0.912529041
1801	0.912506448
1802	0.9124897315
1803	0.9123976979
1804	0.9123964788
1805	0.9123117508
1806	0.9123100963
1807	0.9122243151
1808	0.9122232265
1809	0.911965094
1810	0.9116911593
1811	0.9116895471
1812	0.9115681058
1813	0.9113114441
1814	0.91128019
1815	0.9109272971
1816	0.9109183139
1817	0.910909287
1818	0.9107241932
1819	0.910718392
1820	0.910649168
1821	0.9106485573
1822	0.9106037573
1823	0.9105984353
1824	0.9105531966
1825	0.9105305546
1826	0.9105281551
1827	0.9105180336
1828	0.9105172047
1829	0.9104947363
1830	0.9104729218
1831	0.9102578028
1832	0.9102116744
1833	0.9102042115
1834	0.9102019858
1835	0.9095160162
1836	0.9093388951
1837	0.908805314
1838	0.9075500696
1839	0.9072166996
1840	0.9072093872
1841	0.9071891139
1842	0.906808083
1843	0.9067991028
1844	0.9067189338
1845	0.906416155
1846	0.9062483782
1847	0.9061831086
1848	0.9061814867
1849	0.9061657056
1850	0.9060595264
1851	0.9060504948
1852	0.9060287487
1853	0.90599797
1854	0.9056190698
1855	0.905219518
1856	0.9052174994
1857	0.9045634091
1858	0.9043977921
1859	0.9039476052
1860	0.903541555
1861	0.9030731707
1862	0.9030559276
1863	0.9026437553
1864	0.9025930127
1865	0.9025911642
1866	0.9022835664
1867	0.901967672
1868	0.9019657783
1869	0.9019593483
1870	0.901664223
1871	0.9016222809
1872	0.9016021022
1873	0.9016012651
1874	0.9012307423
1875	0.9010341377
1876	0.9010232923
1877	0.9006913435
1878	0.9003065479
1879	0.9002975469
1880	0.9001788933
1881	0.9001583292
1882	0.9001525483
1883	0.9000256222
1884	0.8994150588
1885	0.8994122322
1886	0.899301236
1887	0.8992921808
1888	0.8992904139
1889	0.8987039271
1890	0.8987022475
1891	0.8986768316
1892	0.8986364298
1893	0.8984301494
1894	0.8983593152
1895	0.8979506053
1896	0.8979263626
1897	0.8979255663
1898	0.8979239294
1899	0.8979222041
1900	0.8975710519
1901	0.8975313085
1902	0.8973333621
1903	0.8971586178
1904	0.8971487883
1905	0.897009259
1906	0.8969704651
1907	0.8967048851
1908	0.8967034232
1909	0.8966850388
1910	0.8966224401
1911	0.8964857978
1912	0.8962905899
1913	0.8960273354
1914	0.8960256951
1915	0.8949089161
1916	0.8948721174
1917	0.8947975833
1918	0.8947611352
1919	0.8947594926
1920	0.8944941
1921	0.8944794893
1922	0.894452399
1923	0.8942012197
1924	0.894199576
1925	0.894183539
1926	0.8936273957
1927	0.8934145343
1928	0.8934035075
1929	0.8933248488
1930	0.8928644964
1931	0.8923316592
1932	0.8922834911
1933	0.8920027996
1934	0.8919387145
1935	0.8919371112
1936	0.8916163482
1937	0.8910890503
1938	0.8910806249
1939	0.8910791538
1940	0.8910027865
1941	0.8909945832
1942	0.8908388401
1943	0.8908270233
1944	0.8908121296
1945	0.8906997495
1946	0.8906869944
1947	0.8906863254
1948	0.8901560222
1949	0.8895654332
1950	0.8895565915
1951	0.8895551625
1952	0.889521313
1953	0.889512069
1954	0.8894836216
1955	0.8894804061
1956	0.8893240851
1957	0.8889700728
1958	0.8889681961
1959	0.8889667215
1960	0.8889653362
1961	0.8889440659
1962	0.8889268168
1963	0.8889165835
1964	0.8881089808
1965	0.8880763734
1966	0.888075613
1967	0.8880738685
1968	0.8879934851
1969	0.8879927246
1970	0.8879750545
1971	0.8879670917
1972	0.8879578762
1973	0.8879559525
1974	0.8879398027
1975	0.8875204313
1976	0.8875075409
1977	0.8870809795
1978	0.8870730534
1979	0.8870704114
1980	0.8870632465
1981	0.8870481999
1982	0.8869996105
1983	0.8867424228
1984	0.886386752
1985	0.8863162551
1986	0.8863146416
1987	0.8861985535
1988	0.8857996592
1989	0.885757818
1990	0.885757235
1991	0.885265262
1992	0.8852345691
1993	0.8852185492
1994	0.8852070613
1995	0.8851809438
1996	0.8851673462
1997	0.8849317115
1998	0.8849229133
1999	0.8848972363
2000	0.8848966527
2001	0.8847926352
2002	0.884790974
2003	0.8847816356
2004	0.8845756719
2005	0.8845650738
2006	0.8845510177
2007	0.8844002484
2008	0.8839332259
2009	0.8833116741
2010	0.8832828921
2011	0.8832704347
2012	0.8831921328
2013	0.8830023537
2014	0.8822435043
2015	0.8822358048
2016	0.88222743
2017	0.8819406554
2018	0.8819400699
2019	0.8819328183
2020	0.8819320526
2021	0.8819315571
2022	0.8819310617
2023	0.8819305212
2024	0.8819098018
2025	0.8819093964
2026	0.8819052975
2027	0.8819046669
2028	0.8819042616
2029	0.8818874604
2030	0.8818593527
2031	0.8818318296
2032	0.8817474984
2033	0.8817316854
2034	0.8817310998
2035	0.8817307394
2036	0.8812762304
2037	0.8810884732
2038	0.8810813047
2039	0.8810739107
2040	0.8810714761
2041	0.8810643526
2042	0.8810591226
2043	0.8810506915
2044	0.8810419447
2045	0.881040547
2046	0.8810365342
2047	0.8809333235
2048	0.8805050208
2049	0.8803374047
2050	0.8798881353
2051	0.8798797833
2052	0.8796932633
2053	0.8795169563
2054	0.8789001908
2055	0.8788190136
2056	0.8788109678
2057	0.8787303247
2058	0.8787248548
2059	0.8786986351
2060	0.8784678672
2061	0.8783616865
2062	0.8783612342
2063	0.8783458125
2064	0.8783408377
2065	0.8781577453
2066	0.8781507339
2067	0.8778861574
2068	0.8778767908
2069	0.8773759621
2070	0.8773658656
2071	0.8773606136
2072	0.8771847887
2073	0.8769342805
2074	0.876862933
2075	0.8768616192
2076	0.876689727
2077	0.8766818428
2078	0.8766741852
2079	0.8766205347
2080	0.8765943426
2081	0.8765687841
2082	0.8763798824
2083	0.8763547256
2084	0.876345252
2085	0.8763449347
2086	0.8758249973
2087	0.8758158808
2088	0.8752830125
2089	0.8752807887
2090	0.8752164776
2091	0.8752112581
2092	0.8749925093
2093	0.8748990738
2094	0.8748911281
2095	0.8748800041
2096	0.8748796863
2097	0.8748092156
2098	0.8747848765
2099	0.8745761498
2100	0.8742266162
2101	0.8742263436
2102	0.8739547157
2103	0.8739527613
2104	0.8738011179
2105	0.8737982085
2106	0.8737739776
2107	0.8737648851
2108	0.8735881092
2109	0.8735772414
2110	0.8735686016
2111	0.8735675558
2112	0.8735556873
2113	0.8733926502
2114	0.8733694541
2115	0.8732651098
2116	0.8732635177
2117	0.8732537376
2118	0.8730332697
2119	0.8730302212
2120	0.8730071975
2121	0.8726404661
2122	0.8726401474
2123	0.8726176142
2124	0.872466012
2125	0.8717938648
2126	0.8715285436
2127	0.8715282246
2128	0.8715028366
2129	0.8713365432
2130	0.8709300667
2131	0.8709297018
2132	0.8708627887
2133	0.8708590483
2134	0.8705640573
2135	0.870402696
2136	0.8702486539
2137	0.8702484256
2138	0.8702180248
2139	0.8698241324
2140	0.8698023027
2141	0.8696666078
2142	0.8694917855
2143	0.8693916363
2144	0.8690726993
2145	0.8690709167
2146	0.868954582
2147	0.8689048436
2148	0.8688915856
2149	0.8688913113
2150	0.8687519076
2151	0.8687516333
2152	0.8681846436
2153	0.8681803884
2154	0.8681730676
2155	0.867886043
2156	0.8678858142
2157	0.8677566404
2158	0.8677544889
2159	0.8677542142
2160	0.8669166794
2161	0.8668902858
2162	0.866746848
2163	0.8659145319
2164	0.8659089352
2165	0.8659059533
2166	0.8659045771
2167	0.8658404871
2168	0.8658403036
2169	0.8656415808
2170	0.8656207469
2171	0.8655072989
2172	0.8655071153
2173	0.8654048525
2174	0.8651481325
2175	0.864633499
2176	0.8645921497
2177	0.863940499
2178	0.8639109337
2179	0.8633023445
2180	0.8633021605
2181	0.8631953567
2182	0.86318896
2183	0.8629684065
2184	0.8624720932
2185	0.8623042886
2186	0.8622836965
2187	0.8621521169
2188	0.8621173758
2189	0.8621164542
2190	0.8618577868
2191	0.8618493983
2192	0.861595215
2193	0.8615950306
2194	0.8615948001
2195	0.8613874427
2196	0.8613818626
2197	0.8613152685
2198	0.8613150841
2199	0.8613134699
2200	0.8613133315
2201	0.8612562335
2202	0.8611872772
2203	0.8609262543
2204	0.8609128734
2205	0.8609030453
2206	0.8608965855
2207	0.8608963548
2208	0.8607772078
2209	0.8606614137
2210	0.8606105036
2211	0.8599583301
2212	0.8599440104
2213	0.8599397606
2214	0.8597986283
2215	0.8597984435
2216	0.859660153
2217	0.8595687942
2218	0.8595641266
2219	0.8595198067
2220	0.8592547637
2221	0.859254625
2222	0.8592490774
2223	0.8592437146
2224	0.8592363639
2225	0.8587093519
2226	0.8585298924
2227	0.8584309632
2228	0.8583271631
2229	0.858250566
2230	0.8582439474
2231	0.8582437159
2232	0.8582366806
2233	0.8581068414
2234	0.8581053137
2235	0.8580717976
2236	0.8575814049
2237	0.8572411142
2238	0.8571576077
2239	0.8571567735
2240	0.8566138748
2241	0.8562213791
2242	0.8562181779
2243	0.8562104765
2244	0.8562085743
2245	0.8562031925
2246	0.8561416706
2247	0.8561356852
2248	0.8561284006
2249	0.8559033359
2250	0.8557963049
2251	0.8554249812
2252	0.8550149358
2253	0.8550135884
2254	0.8550085243
2255	0.855004854
2256	0.8550044823
2257	0.8547986398
2258	0.8544941529
2259	0.8543097626
2260	0.8542261555
2261	0.854051754
2262	0.8533745991
2263	0.8533475539
2264	0.8533263267
2265	0.853316225
2266	0.8533158991
2267	0.8533016541
2268	0.8532750721
2269	0.8532705098
2270	0.853221021
2271	0.8531886632
2272	0.8531868009
2273	0.8531804223
2274	0.8531712035
2275	0.853139356
2276	0.8528972015
2277	0.8527549503
2278	0.8527210841
2279	0.8525509875
2280	0.8525483316
2281	0.8519780653
2282	0.8519749414
2283	0.8519746617
2284	0.851967528
2285	0.8519500898
2286	0.8516500417
2287	0.8516393604
2288	0.8516028377
2289	0.8515515727
2290	0.8515438757
2291	0.8515371582
2292	0.851399672
2293	0.8513818956
2294	0.8513358899
2295	0.8511822707
2296	0.8511307003
2297	0.8511283201
2298	0.8511097446
2299	0.8509823189
2300	0.8509819921
2301	0.8505386538
2302	0.8503576568
2303	0.8503573298
2304	0.8503434557
2305	0.8496690024
2306	0.8496268312
2307	0.8493347552
2308	0.8493211918
2309	0.8493208644
2310	0.849157244
2311	0.8485163981
2312	0.8485161172
2313	0.8485145723
2314	0.8484380258
2315	0.848429645
2316	0.8480791716
2317	0.8480609509
2318	0.8477770506
2319	0.8477768632
2320	0.8477702565
2321	0.847736238
2322	0.847533364
2323	0.8472385033
2324	0.8470831563
2325	0.8469579388
2326	0.8468603314
2327	0.8468452273
2328	0.8465204705
2329	0.846186341
2330	0.8461838999
2331	0.8459692434
2332	0.8456198641
2333	0.8448433298
2334	0.844439483
2335	0.8441894217
2336	0.8441808105
2337	0.8439229531
2338	0.843815297
2339	0.8438047048
2340	0.8438011741
2341	0.8438000442
2342	0.8436557412
2343	0.8432105295
2344	0.8432087394
2345	0.8431680354
2346	0.8429438458
2347	0.8429401229
2348	0.8428738155
2349	0.8427078121
2350	0.8427063508
2351	0.8427028626
2352	0.8427020141
2353	0.8426780675
2354	0.8426286638
2355	0.8426222524
2356	0.8423758957
2357	0.8423693409
2358	0.8423667473
2359	0.8419582214
2360	0.8413827603
2361	0.8412851671
2362	0.8412743069
2363	0.8411699954
2364	0.8410481956
2365	0.8410397412
2366	0.8410360571
2367	0.8408697382
2368	0.840777566
2369	0.8407626361
2370	0.840596641
2371	0.84035853
2372	0.8402544829
2373	0.8399580602
2374	0.839892747
2375	0.8398221313
2376	0.8395201617
2377	0.8394643259
2378	0.8394611555
2379	0.8394609189
2380	0.8393099064
2381	0.839295471
2382	0.839120996
2383	0.8391207593
2384	0.8391200019
2385	0.8391192918
2386	0.8391148419
2387	0.8384593562
2388	0.8382642833
2389	0.8382173207
2390	0.8379916644
2391	0.8379914274
2392	0.8379090365
2393	0.8376154828
2394	0.8375995955
2395	0.8374573072
2396	0.8374300325
2397	0.8374299376
2398	0.8372135111
2399	0.8372123724
2400	0.8370173886
2401	0.8367058612
2402	0.8365415779
2403	0.8365353098
2404	0.8363102446
2405	0.836151822
2406	0.8361372846
2407	0.836106071
2408	0.8360286259
2409	0.8360236844
2410	0.8360226391
2411	0.8352515449
2412	0.8350467319
2413	0.8345281012
2414	0.834463934
2415	0.8344019518
2416	0.8342784973
2417	0.8342039778
2418	0.8342035492
2419	0.8342033587
2420	0.8341815492
2421	0.8341779777
2422	0.8339892862
2423	0.8338879695
2424	0.8338874455
2425	0.8338702486
2426	0.8337351376
2427	0.8337224639
2428	0.8336360773
2429	0.8335602613
2430	0.8334754784
2431	0.8334434502
2432	0.8334366345
2433	0.8333256693
2434	0.8331885154
2435	0.8331159963
2436	0.8330412774
2437	0.8329805723
2438	0.8329687455
2439	0.8329236781
2440	0.8329061751
2441	0.8328642522
2442	0.8327767272
2443	0.8327335098
2444	0.8327235876
2445	0.8327167183
2446	0.8327165752
2447	0.8325116634
2448	0.8322243204
2449	0.8319637598
2450	0.8319635688
2451	0.8316970997
2452	0.8316856845
2453	0.8316836785
2454	0.8316702093
2455	0.8316636179
2456	0.8314196041
2457	0.8311758532
2458	0.8310971839
2459	0.831056078
2460	0.8308633786
2461	0.8308555855
2462	0.8307672751
2463	0.8307607244
2464	0.8307567557
2465	0.8307489138
2466	0.8307006655
2467	0.8304727755
2468	0.8303387383
2469	0.8303383556
2470	0.830330127
2471	0.8299711492
2472	0.8294752058
2473	0.8293273564
2474	0.8291743067
2475	0.8290307641
2476	0.8290200788
2477	0.8290097288
2478	0.8290052247
2479	0.8290040746
2480	0.8286182519
2481	0.8284334727
2482	0.8283664357
2483	0.828183327
2484	0.8281076354
2485	0.8280985692
2486	0.8279580066
2487	0.8278802311
2488	0.8277080051
2489	0.827695767
2490	0.8275171183
2491	0.8273676227
2492	0.8273604209
2493	0.827315
2494	0.8273110627
2495	0.827293393
2496	0.8272315458
2497	0.827197499
2498	0.827138142
2499	0.8269766654
2500	0.8268946182
2501	0.8268830406
2502	0.8268628636
2503	0.8268622871
2504	0.8268559936
2505	0.826855225
2506	0.8263574596
2507	0.8258453009
2508	0.8258000853
2509	0.8255674743
2510	0.8255574179
2511	0.8255407692
2512	0.8251708983
2513	0.8251307969
2514	0.8250080737
2515	0.8249753797
2516	0.8249721536
2517	0.8249698423
2518	0.824934065
2519	0.8248940485
2520	0.8247818858
2521	0.8245687877
2522	0.8244617361
2523	0.8243403589
2524	0.8240349336
2525	0.8240281847
2526	0.8240198931
2527	0.8237910229
2528	0.8236862334
2529	0.8236825682
2530	0.823623633
2531	0.8235848551
2532	0.8231686005
2533	0.8231650294
2534	0.8231112694
2535	0.8231069742
2536	0.8229298876
2537	0.8228600851
2538	0.8227824553
2539	0.8227759859
2540	0.8224250131
2541	0.8223586939
2542	0.8222990358
2543	0.822078046
2544	0.82197154
2545	0.8219461196
2546	0.8218844016
2547	0.8216822998
2548	0.8214952835
2549	0.821492769
2550	0.8214925756
2551	0.8214694131
2552	0.8213663103
2553	0.8213648594
2554	0.8213564442
2555	0.8212027797
2556	0.8206935513
2557	0.8205787329
2558	0.8204311202
2559	0.8203750504
2560	0.8203583449
2561	0.8201826991
2562	0.820180568
2563	0.8201615338
2564	0.8200024619
2565	0.8199473318
2566	0.8198982541
2567	0.8198923433
2568	0.8198550362
2569	0.8196951779
2570	0.8196872302
2571	0.8196443404
2572	0.8196116264
2573	0.8195992189
2574	0.8194335905
2575	0.8192727288
2576	0.8191432601
2577	0.8191307001
2578	0.8191127084
2579	0.8190036341
2580	0.8189978623
2581	0.8183767455
2582	0.8182070342
2583	0.8181114833
2584	0.8181054624
2585	0.8181052197
2586	0.8179471077
2587	0.8177901795
2588	0.8177349488
2589	0.8177018183
2590	0.8176378367
2591	0.8176346302
2592	0.8176300633
2593	0.8174951838
2594	0.8172546194
2595	0.8172126227
2596	0.8172096576
2597	0.8168598431
2598	0.8167717703
2599	0.8167527539
2600	0.8164324238
2601	0.8163784149
2602	0.8163704836
2603	0.8163666396
2604	0.8162499959
2605	0.8162496065
2606	0.8162028616
2607	0.8161057132
2608	0.8160950534
2609	0.8160254451
2610	0.816021356
2611	0.8159342394
2612	0.8155805416
2613	0.8155648825
2614	0.8155616679
2615	0.8155588429
2616	0.8154949123
2617	0.8154681209
2618	0.8154265924
2619	0.8152405286
2620	0.8151417548
2621	0.8150930457
2622	0.8150339281
2623	0.8150132627
2624	0.8150035391
2625	0.8149242592
2626	0.814895231
2627	0.8147377394
2628	0.8145863862
2629	0.8145771939
2630	0.814459733
2631	0.8143830829
2632	0.8143557427
2633	0.8141094932
2634	0.8137801904
2635	0.8136779928
2636	0.8136732329
2637	0.8136648114
2638	0.8131995658
2639	0.8131676183
2640	0.8131662749
2641	0.8129501809
2642	0.8129479087
2643	0.8129355706
2644	0.812787083
2645	0.812761082
2646	0.8122011265
2647	0.8120620924
2648	0.8119958318
2649	0.8118808598
2650	0.8118679427
2651	0.8118554169
2652	0.8117450739
2653	0.8117437282
2654	0.8117072945
2655	0.8116655491
2656	0.8115370206
2657	0.8114017892
2658	0.8113990476
2659	0.8113604687
2660	0.8113532472
2661	0.8112827914
2662	0.8110615427
2663	0.8107908742
2664	0.8106371669
2665	0.8105208994
2666	0.8104972518
2667	0.8103407928
2668	0.810262748
2669	0.8101880788
2670	0.8101804056
2671	0.8099503221
2672	0.8099429409
2673	0.8099069902
2674	0.809881044
2675	0.8098775615
2676	0.8097686169
2677	0.8095234991
2678	0.8094176477
2679	0.8092879032
2680	0.8092841974
2681	0.8092815959
2682	0.8092411734
2683	0.8090476234
2684	0.8090237855
2685	0.8089639297
2686	0.8087012289
2687	0.8086789526
2688	0.8086755878
2689	0.8080442752
2690	0.8078513727
2691	0.807836326
2692	0.8073217172
2693	0.8073150747
2694	0.8072815165
2695	0.8072758578
2696	0.8072034712
2697	0.8072013798
2698	0.807060303
2699	0.8070416976
2700	0.8067505268
2701	0.8067440518
2702	0.8066567458
2703	0.8065569455
2704	0.8064014214
2705	0.8063371835
2706	0.8062492176
2707	0.8061847459
2708	0.8061757288
2709	0.8061583595
2710	0.8061554769
2711	0.8061486769
2712	0.8061222401
2713	0.8061111034
2714	0.8060825709
2715	0.8059810237
2716	0.8058647499
2717	0.8058614719
2718	0.8056938083
2719	0.8055660775
2720	0.8055234468
2721	0.8054791123
2722	0.8054763506
2723	0.8053797333
2724	0.8053738392
2725	0.8053678217
2726	0.8050466129
2727	0.8049510543
2728	0.804337314
2729	0.8043126697
2730	0.8042623416
2731	0.8042363861
2732	0.8040871566
2733	0.8040844395
2734	0.80398138
2735	0.8039378252
2736	0.8039272512
2737	0.8037337065
2738	0.8027837899
2739	0.8027781242
2740	0.8027723347
2741	0.8027240379
2742	0.8027168624
2743	0.8027075342
2744	0.8026638856
2745	0.8026622772
2746	0.8026556208
2747	0.8023723638
2748	0.8023645415
2749	0.8023530556
2750	0.8023480304
2751	0.8023318161
2752	0.8020636247
2753	0.8018358938
2754	0.801831336
2755	0.8017474092
2756	0.8017303652
2757	0.8016131527
2758	0.8016090892
2759	0.8015832708
2760	0.801424551
2761	0.801211785
2762	0.8012081658
2763	0.8010418589
2764	0.8010347179
2765	0.8010310482
2766	0.8010245766
2767	0.8010111374
2768	0.800746522
2769	0.8006990953
2770	0.8006497556
2771	0.8006287437
2772	0.8006263374
2773	0.8004226646
2774	0.8004101333
2775	0.8003960138
2776	0.8003935819
2777	0.7997809386
2778	0.799723421
2779	0.7997190748
2780	0.7997133625
2781	0.7996023623
2782	0.7995968976
2783	0.7994972096
2784	0.7994921417
2785	0.7994688635
2786	0.7990526981
2787	0.7989559502
2788	0.7989425508
2789	0.7986660343
2790	0.7986653878
2791	0.7986344008
2792	0.7983914123
2793	0.798386611
2794	0.7981927929
2795	0.797844399
2796	0.7974633262
2797	0.7974327906
2798	0.7974111212
2799	0.7973539557
2800	0.797322295
2801	0.7973183342
2802	0.7972622583
2803	0.7972056552
2804	0.7972003236
2805	0.7971760815
2806	0.7971467309
2807	0.7970544116
2808	0.7970262776
2809	0.7970260285
2810	0.7966630384
2811	0.796421668
2812	0.7963204602
2813	0.7963129277
2814	0.7963018533
2815	0.7962190898
2816	0.7961594688
2817	0.7961506126
2818	0.7961479433
2819	0.7960757674
2820	0.7958529366
2821	0.7958475459
2822	0.7958408825
2823	0.7956498142
2824	0.7952542032
2825	0.7951805225
2826	0.7951180759
2827	0.7951148036
2828	0.7951127552
2829	0.7950923215
2830	0.7948627681
2831	0.7946930589
2832	0.7946635167
2833	0.7946477953
2834	0.7945988048
2835	0.7944951898
2836	0.7942227018
2837	0.7942001694
2838	0.7941161114
2839	0.7939292062
2840	0.7938254788
2841	0.7936311224
2842	0.793613854
2843	0.7936026918
2844	0.7935647745
2845	0.7935622216
2846	0.7935578917
2847	0.7931243256
2848	0.7931179648
2849	0.7931153103
2850	0.793088439
2851	0.7929654907
2852	0.79295457
2853	0.7929444756
2854	0.7929297973
2855	0.7928647686
2856	0.7928405443
2857	0.7928209789
2858	0.7928067492
2859	0.7928037179
2860	0.7924733313
2861	0.7924685192
2862	0.7923942536
2863	0.792304865
2864	0.7920795189
2865	0.7919058023
2866	0.7916892739
2867	0.791687016
2868	0.7913574181
2869	0.7913493364
2870	0.7913434131
2871	0.7913161804
2872	0.7913086254
2873	0.7913039317
2874	0.791300995
2875	0.7912957491
2876	0.7912774758
2877	0.7912729075
2878	0.7912691674
2879	0.7912585998
2880	0.7912573447
2881	0.790907051
2882	0.7908089048
2883	0.7907558334
2884	0.7907511867
2885	0.7907455101
2886	0.7907066017
2887	0.7904706992
2888	0.790453211
2889	0.7900880056
2890	0.790052132
2891	0.7900476571
2892	0.790000644
2893	0.7899941323
2894	0.7899897828
2895	0.7899082438
2896	0.7898100741
2897	0.7897377214
2898	0.7893482561
2899	0.7893316237
2900	0.7893273208
2901	0.7892584219
2902	0.7891878558
2903	0.7891603978
2904	0.7891597183
2905	0.7891574783
2906	0.7890966442
2907	0.7890957129
2908	0.7890915346
2909	0.789089521
2910	0.7890470572
2911	0.7883633713
2912	0.7882469429
2913	0.7882415254
2914	0.7882150172
2915	0.788211565
2916	0.7882080876
2917	0.7879801836
2918	0.7879757978
2919	0.7879660934
2920	0.7879610773
2921	0.7879602455
2922	0.7879495578
2923	0.7879460541
2924	0.7879418697
2925	0.7879379374
2926	0.7879316103
2927	0.7879289635
2928	0.7879274763
2929	0.7879117214
2930	0.7879074108
2931	0.7878827568
2932	0.7878694715
2933	0.7878621103
2934	0.7876614914
2935	0.7876571794
2936	0.787272109
2937	0.7871221613
2938	0.7871196885
2939	0.7869163058
2940	0.7869101219
2941	0.7864391003
2942	0.7864350847
2943	0.7862387498
2944	0.7861725612
2945	0.7861682664
2946	0.7861646789
2947	0.7860874932
2948	0.7860643234
2949	0.7860604828
2950	0.7860541406
2951	0.7856884831
2952	0.7856861826
2953	0.7855031631
2954	0.7854928971
2955	0.785490672
2956	0.7854870055
2957	0.7854640456
2958	0.7853505257
2959	0.7853171923
2960	0.7852243675
2961	0.7851645188
2962	0.7849466369
2963	0.7849423859
2964	0.7843577091
2965	0.7843511506
2966	0.7843368939
2967	0.7841604235
2968	0.7841460113
2969	0.7841388178
2970	0.7841338279
2971	0.7841145266
2972	0.7841111577
2973	0.7840329845
2974	0.7840222434
2975	0.7840189754
2976	0.7840093994
2977	0.7838147881
2978	0.7838136732
2979	0.7836378707
2980	0.7836346264
2981	0.7836329536
2982	0.7836127274
2983	0.7836095845
2984	0.7834930834
2985	0.7834764281
2986	0.783273494
2987	0.7832588374
2988	0.7832558198
2989	0.783250951
2990	0.7832479588
2991	0.7832407063
2992	0.7832370547
2993	0.7832104277
2994	0.7832093119
2995	0.7831161358
2996	0.7830961246
2997	0.7830467411
2998	0.7829368534
2999	0.7828753076
3000	0.7828729482
3001	0.7828704111
3002	0.7828615061
3003	0.7826892961
3004	0.782677826
3005	0.7826686396
3006	0.7826488453
3007	0.782553775
3008	0.7825489019
3009	0.78254644
3010	0.7825429882
3011	0.7825401709
3012	0.7825160584
3013	0.7823235637
3014	0.7823223959
3015	0.7823203141
3016	0.7822805804
3017	0.7822262195
3018	0.7822240105
3019	0.7822134476
3020	0.7819724176
3021	0.7819669567
3022	0.7819637563
3023	0.7819536725
3024	0.781924792
3025	0.7819223789
3026	0.7819102624
3027	0.781907265
3028	0.7819015242
3029	0.7818961898
3030	0.7817128165
3031	0.7817026786
3032	0.7816897711
3033	0.7816871286
3034	0.781686722
3035	0.7816812337
3036	0.7812842441
3037	0.7812806342
3038	0.7812489577
3039	0.7812377206
3040	0.7812375172
3041	0.7812353816
3042	0.781188245
3043	0.7811716168
3044	0.78112112
3045	0.7811204589
3046	0.7811126781
3047	0.7811081774
